7172 36102 27655 48138 1808 22291 13845 5398 42775 34328 25881 54811 15131 46364 35614 34 20518 12071 32554 53037 6707 27191 18744 10297 47674 39227 30780 20030 51263 40513 4933 25417 16970 45900 37453 11606 3159 32090 23643 15196 52573 4445 44126 35679 45412 9832 1385 30316 21869 50799 42352 8058 36989 28542 49025 40578 29828 50311 14731 6285 35215 26768 47251 12958 41888 33441 53924 7594 19631 11184 433 40114 31667 52150 17857 38340 12493 4046 32977 24530 16083 5332 45013 36566 25816 10719 2272 22756 43239 17392 8945 499 37876 29429 20982 10231 49912 41465 30715 51198 ,6665 27149 18702 47632 39185 30738 51222 4892 25375 45858 1320 21804 11565 3118 32048 23601 52531 44084 35637 9791 1344 30274 50757 6219 26703 16464 8017 36947 28500 48983 4445 2653 24929 14690 6243 35173 26726 55656 11118 879 31602 21363 12916 52085 41846 33399 53883 20095 7552 28036 19589 11142 40072 31625 16018 5778 36501 26262 46745 38298 24994 12451 45477 4005 32935 24488 16041 55210 53418 44971 36524 20917 10678 41400 31161 51644 17351 50376 8904 457 37834 29387 20940 49870 41423 15577 46299 36060 48096 1766 22250 13803 5356 42733 34286 25839 54769 46323 20476 40959 ,32512 24065 258 52996 44549 20742 41225 10255 6931 27415 18968 47898 16928 8481 37411 28964 5157 49448 25641 46124 15154 11830 3384 32314 23867 52797 44350 21827 13380 42310 33864 10057 54347 30540 51023 20053 40537 16730 8283 37213 28766 49249 18279 47210 38763 35439 4469 24952 1145 45436 21629 13182 42112 33665 54148 2695 23178 7818 52109 43662 17815 9368 29851 6044 50335 26528 18081 47011 38564 28077 12717 48561 2231 22714 14267 43197 34750 10944 55234 31427 22980 51910 43463 17617 53460 38100 7130 27613 19166 48096 39650 15843 36326 48362 2032 22516 14069 42999 12029 3582 ,46082 12295 3848 32778 24331 11789 53262 44815 10521 39451 31004 51488 5157 17194 8747 37677 29230 16688 49714 15420 2877 35903 1610 22093 13646 42576 1104 34129 21587 54613 42070 20319 7777 40802 28260 14956 6509 26992 18545 47475 6003 39029 26486 46969 4735 25218 45702 33159 19855 11408 2961 40338 31891 23444 10902 52375 43928 31385 51868 9634 30117 17575 50601 38058 4271 24754 16307 7860 45237 36790 28343 15801 48827 36284 2497 14533 35016 55500 42957 9170 723 29653 21206 12759 50136 41689 33243 20700 53726 41183 7396 27879 19432 39916 5622 34552 26105 55035 46589 38142 ,
17152 8705 37636 29189 3342 32272 23825 15378 52755 44309 35862 10015 1568 30498 22051 13604 50982 42535 34088 54571 8241 37171 28724 20277 49208 40761 14914 6467 35397 26950 18503 47434 38987 13140 33623 25176 54107 45660 19813 11366 2919 40296 31849 23403 52333 43886 18039 9592 38522 30076 50559 12676 4229 24712 16265 45195 36749 28302 48785 2455 22938 43422 55458 9128 681 38058 29611 21164 50095 41648 33201 53684 7354 27837 48321 39874 1991 22474 14027 5580 34510 26063 54994 46547 217 12253 3806 32736 24290 53220 6890 27373 18926 10479 47856 39409 30963 51446 5116 25599 ,16646 8199 49672 37129 28683 49166 2836 23319 14872 6425 35356 26909 1062 21545 13098 42029 33582 54065 7735 28218 19771 11324 48702 40255 31808 52291 5961 26444 17997 46928 38481 4693 12634 4187 33117 24670 16223 53601 45154 36707 10860 2413 31343 22896 51827 43380 17533 9086 639 38016 29569 21123 50053 41606 15759 7312 36242 27796 48279 14491 1949 34975 22432 13985 42915 34469 26022 54952 46505 175 20658 41142 32695 53178 19390 6848 39874 27331 18884 47815 39368 30921 51404 5074 25557 17110 46041 37594 11747 3300 44773 32230 23783 52714 44267 9973 1526 30456 22010 50940 ,54529 41987 54023 20236 7693 40719 28176 19730 48660 40213 18462 5919 47392 38945 26403 46886 4651 25135 12592 4145 45618 33076 24629 53559 45112 23361 10818 43844 31302 51785 9550 30034 17491 9044 50517 37975 29528 50011 15717 48743 36201 14450 1907 34933 22390 13943 55416 42874 34427 54910 133 20616 53642 41100 19349 6806 39832 27289 18843 47773 39326 5538 5032 25516 45999 12211 3764 24248 11705 44731 32189 23742 52672 44225 10437 18378 9931 30415 50898 17110 8664 29147 16604 49630 37088 28641 49124 15337 2794 35820 23277 14830 43761 35314 47350 13563 1020 42493 34046 21503 ,13057 16897 4610 33540 37380 25093 45576 11283 15123 31766 35606 52249 43802 1312 17956 21796 9509 38439 42279 29992 50475 16182 20022 36665 40505 2371 6211 22855 26695 14408 18248 43338 47178 34891 55375 597 21081 24921 41564 45404 7270 11110 27754 31594 19307 23147 48237 52077 39790 43630 5497 25980 29820 46463 50303 12170 16010 3723 32653 36493 24206 53136 44689 48529 10396 30879 51362 55202 425 17069 20909 8622 37552 41392 29105 49588 3258 15295 35778 1484 5324 21968 25808 13521 42451 46291 34004 54488 8157 11997 20194 40677 6384 10224 26867 30707 18420 47350 51190 38903 ,
8450 3 28933 20486 49416 40969 32523 53006 6676 27159 18712 47642 39196 13349 4902 33832 25385 54315 45869 37422 11575 3128 32058 23611 52542 44095 18248 9801 38731 30284 50768 42321 4437 16474 8027 36957 28510 15968 48994 2664 14700 35183 9337 890 21373 12926 41856 384 33409 20867 53893 41350 7563 28046 19599 40082 14236 5789 34719 26272 17825 46755 38309 25766 46249 12462 4015 32945 24498 53428 44982 19135 10688 2241 39618 31171 22724 51655 43208 30665 51149 17361 8914 37844 29397 49881 3551 24034 15587 7140 44517 36070 27623 48107 1777 22260 13813 42743 34296 54780 ,54274 45827 19980 11533 3086 40463 32016 52500 6170 26653 18206 9759 47136 38689 30243 50726 4396 24879 16432 7985 45362 36916 28469 11069 2622 31552 23105 52035 43589 35142 55625 9295 848 29778 21331 12884 50262 41815 33368 53851 7521 36451 28004 48488 40041 2158 14194 5747 34677 26230 17783 55161 46714 38267 12420 32903 53387 7057 19093 10646 39576 31130 22683 51613 43166 5283 25766 17319 37803 11956 3509 32439 23992 15545 44476 36029 10182 1735 22218 42702 16855 8408 37338 28891 20444 49375 40928 52964 15081 6634 35564 27117 47601 1271 21754 13307 4860 42237 33790 25343 ,4354 24837 45321 23570 11027 2580 44053 31510 23063 51994 43547 9253 806 29736 50220 15926 7479 48952 36409 27963 48446 14658 2116 22599 14152 5705 34636 26189 55119 342 20825 41309 32862 53345 19557 7015 27498 19051 10604 39535 31088 51571 17783 5241 25724 46208 37761 3973 24457 11914 3467 44940 32397 23950 15504 52881 44434 35987 2199 10140 30623 51107 8872 29356 16813 8366 49839 37296 28850 20403 49333 7098 27582 15039 48065 35523 13771 1229 34255 21712 13265 54738 4818 42196 33749 25302 54232 45785 32481 19938 40422 18670 6128 39154 26611 18164 47095 38648 30201 50684 ,16390 7944 36874 28427 15884 48910 36368 27921 48404 14617 2074 35100 22557 55583 43041 21290 12843 300 41773 33326 20783 53809 41267 53303 19516 6973 39999 27456 47940 17742 5199 46672 38225 25683 46166 12378 3931 24415 11872 3425 44898 32356 23909 52839 22641 43124 30582 51065 17277 8831 29314 16771 8324 49797 37255 28808 49291 27540 14997 48023 35481 1693 22177 13730 1187 42660 34213 21670 54696 13224 42154 33707 54190 52922 6592 27076 18629 6086 47559 39112 26570 18123 47053 38606 25302 45279 11491 3044 31975 23528 10985 52458 2538 44011 31469 23022 51952 43505 9717 17658 ,
21248 25088 12801 50178 41731 33284 53768 7437 11277 19474 39957 14110 5664 9504 34594 26147 29987 17700 55077 46630 50470 38183 12337 16177 3890 32820 24373 44856 19010 10563 14403 39493 31046 34886 51529 55369 43082 17236 8789 37719 41559 29272 49755 15462 19302 44392 35945 39785 47982 10098 1651 22135 25975 13688 42618 46458 34171 54655 3718 20361 24201 40844 44684 6551 27034 18587 47517 39070 4777 25260 29100 45743 49583 19897 11450 3003 40380 31933 23486 52416 43969 9676 30159 50642 54482 4312 24796 16349 7902 45279 36832 28385 48869 14575 35058 55542 9211 764 4604 29695 ,16641 8194 45571 37124 28677 49161 2831 23314 14867 6420 43797 35350 26903 47387 1057 21540 13093 42023 33576 54060 7730 28213 19766 11319 48696 40249 31803 52286 5956 26439 46922 38476 592 21076 12629 4182 33112 24665 16218 53595 45149 36702 10855 31338 51822 5491 25975 17528 9081 38011 29564 50048 41601 15754 7307 36237 48274 1944 30874 22427 13980 51357 42910 34463 54947 8617 170 20653 12206 41136 15290 6843 35773 27326 18879 47809 39363 13516 5069 33999 25552 17105 46036 37589 20189 11742 3295 40672 32225 23778 52709 44262 18415 9968 1521 38898 30451 22004 50935 42488 ,16135 7688 36618 28171 19724 48655 40208 14361 5914 34844 26397 55328 46881 551 21034 12587 4140 41517 33070 24623 53554 45107 19260 10813 39743 31296 51780 17992 5450 25933 17486 9039 46416 37969 29523 50006 3676 24159 15712 44642 36196 2408 22891 10349 1902 43375 30832 22385 13938 51315 42869 34422 54905 8575 29058 20611 49542 41095 27790 15248 6801 48274 35731 27284 47768 39321 13474 5027 33957 54441 45994 32690 20147 11700 53173 40630 32183 52667 6337 18373 9926 38856 4563 25046 16599 45529 37083 11236 2789 31719 23272 14825 43756 35309 9462 1015 29945 21498 50429 41982 ,20992 12545 54018 41476 33029 53512 31761 19218 52244 39702 17950 5408 38434 25891 17444 46375 37928 3634 36660 24117 44601 2366 22850 10307 1860 43333 30790 22343 51274 42827 8533 29016 49500 15712 7265 27749 15206 6759 48232 35689 27243 47726 1396 13432 33916 54399 128 12164 32648 20105 11658 53131 40589 32142 52625 18837 6295 26778 18331 38815 25510 17064 4521 37547 25004 45488 37041 3253 23737 11194 2747 44220 31677 52161 43714 1479 30410 21963 9420 50893 42446 29903 50387 8152 28636 16093 7646 49119 36576 28130 48613 6378 26862 14319 47345 34803 55286 13051 509 33535 ,
4098 24582 45065 10771 2324 31255 22808 10265 51738 43291 30749 51232 8997 29481 16938 49964 15670 7224 36154 27707 15164 48190 35648 13897 1354 34380 21837 54863 86 20570 12123 41053 32606 20063 53089 40547 18796 6253 39279 26736 47220 4985 25469 17022 4479 45952 37505 24963 45446 3211 23695 11152 2705 44178 31636 52119 9884 1438 30368 21921 9378 50851 42404 29862 50345 16557 8111 28594 16051 49077 36535 28088 23230 14784 35267 26820 47303 34761 55244 973 21457 13010 467 41940 33493 20950 53976 41434 19683 48613 40166 52202 5872 26356 17909 5366 46839 38392 25850 46333 ,49922 3592 15629 7182 44559 36112 27665 48149 1818 22302 13855 42785 34338 54822 8491 44 3884 28975 20528 24368 12081 49458 41011 32564 53048 6717 27201 18754 47684 39237 13390 4944 33874 25427 29267 16980 54357 45910 37463 11617 3170 32100 23653 52583 44136 18290 9843 13683 38773 30326 21879 50809 54649 42362 16516 8069 36999 28552 49035 2705 23189 14742 43672 35225 39065 47262 931 21415 12968 41898 33451 53935 7604 19641 48571 40124 14277 5831 26314 17867 46797 38350 12504 4057 32987 24540 53470 45023 19177 10730 2283 39660 31213 22766 51696 43249 17403 8956 37886 29439 ,24832 16385 53762 45316 36869 19469 11022 39952 31505 23058 51989 43542 17695 9248 38178 29731 21284 50215 41768 15921 44851 36404 48441 2111 22594 14147 5700 43077 34630 26183 55114 46667 8784 337 20820 49750 41303 15457 7010 27493 19046 47976 39529 51566 13683 5236 34166 25719 46202 20356 11909 3462 40839 32392 23945 52875 44429 18582 10135 30618 51102 4771 25255 16808 8361 45738 37291 28844 49328 2998 23481 15034 43964 35517 9671 1224 30154 21707 13260 50637 42190 33743 54227 7897 28380 19933 11486 48863 40416 14570 6123 35053 26606 18159 55536 47089 38643 12796 4349 33279 ,3843 24326 15879 44809 36363 2575 10516 2069 22552 14105 43036 34589 801 8742 29225 20778 49709 41262 7474 27957 15415 6968 35898 27451 19004 47935 39488 5700 13641 34124 54608 46161 12373 32856 20314 11867 53340 3420 40797 32350 23903 52834 44387 10599 31083 18540 39023 17272 4730 37756 25213 16766 45696 37250 28803 49286 15498 2956 35982 23439 43923 1688 22171 9629 1182 42655 30112 21665 50596 42149 33702 54185 7855 40881 28338 48822 6587 27070 14528 6081 47554 35011 26564 55495 47048 12754 45780 33237 53721 31970 19427 10980 52453 39910 31463 51947 5617 17653 9206 38136 ,
49667 41220 7432 27916 15373 6926 48399 35856 5658 26142 13599 55072 46625 34083 54566 295 12331 32815 20272 11825 53298 40756 32309 10557 31041 18498 51524 38982 5194 25677 17230 4688 37714 25171 16724 45655 37208 35940 43881 10093 1646 30577 22130 9587 51060 1140 42613 30070 21624 50554 42107 8319 28803 14992 6545 35476 27029 14486 6039 47512 34970 26523 55453 47006 13218 676 19891 11444 40375 31928 19385 10938 52411 39869 31422 51905 18117 5575 38601 26058 4307 24790 16344 3801 45274 36827 24284 44768 2533 23017 10474 43500 30957 759 29690 21243 8700 50173 41726 29183 ,20737 12290 32773 53256 27410 18963 47893 39446 30999 51482 38940 5152 25636 17189 4646 46119 37672 3378 23862 52792 44345 10051 1605 30535 22088 9545 51018 42571 30029 8278 28761 49244 2914 23397 14951 6504 35434 26987 14444 47470 34928 13177 33660 54143 7813 28297 19850 11403 48780 40333 31886 19344 52369 39827 6039 18076 38559 26017 12712 4265 33196 24749 16302 53679 3759 45232 36785 24243 44726 2491 22975 43458 51399 17611 9164 718 38095 29648 21201 8658 50131 41684 29142 49625 15837 7391 36321 27874 48357 2027 22510 14064 42994 34547 26100 55030 46583 34041 54524 253 ,20230 11784 3337 40714 32267 23820 52750 44303 18457 10010 1563 30493 22046 50976 42529 25130 16683 8236 45613 37166 28719 49202 2872 23356 14909 6462 43839 35392 26945 47429 1098 21582 50512 42065 33618 54102 7771 28255 19808 11361 48738 40291 31844 52328 5998 26481 18034 55411 46964 38517 634 21117 12671 4224 33154 24707 16260 53637 45190 36743 10897 31380 51863 5533 26017 17570 9123 46500 38053 29606 21159 50089 41643 15796 36279 10432 1985 30916 22469 14022 42952 34505 54989 46542 211 20695 41178 15331 6884 35815 27368 18921 47851 39404 51441 13557 5111 25594 17147 46077 ,5377 34307 25860 54790 46343 13 20496 12050 3603 40980 32533 24086 53016 44569 18723 39206 30759 51242 4912 25396 16949 8502 45879 37432 28985 49468 3138 23622 44105 35658 13135 9811 1364 30295 21848 50778 42331 33884 54368 8037 28521 49004 18034 14710 6263 35194 26747 47230 38783 900 12936 4490 33420 53903 2450 22933 43416 19609 11163 40093 31646 52129 5799 17836 9389 38319 29872 7349 27832 4025 48316 24509 16062 44992 36545 10698 2251 31182 22735 14288 43218 34771 12248 32731 8924 477 53215 29408 20961 49891 41444 15597 7150 36081 27634 19187 48117 39670 37630 13823 ,
17413 4870 37896 25354 16907 45837 37390 3097 23580 44063 10276 1829 30759 22312 9770 42795 1323 30253 21806 50736 42289 7996 28479 48962 15175 6728 27211 14669 6222 47695 35152 26705 55635 47188 13401 858 21342 12895 33378 53861 20074 11627 40557 32110 19568 52594 40051 31604 52088 18300 5757 26241 24973 16526 3983 45456 37009 24467 44950 36503 2716 23199 10656 43682 2210 31140 51623 43176 942 21425 50355 8883 41908 29366 49849 7615 28098 15556 48581 7109 36039 27592 5841 26324 55254 13782 46808 34265 54748 12514 32997 20455 12008 53481 40938 32491 31223 18681 51707 39164 ,9728 51201 42754 30211 50694 8460 28943 16401 49427 15133 6686 35616 27169 14627 47653 35110 55594 13359 817 33842 21300 54326 41783 7996 20032 11585 40515 32069 19526 52552 40009 18258 5716 38742 26199 46682 4448 24931 16484 3942 45415 36968 24425 44908 11121 2674 23157 10615 43641 31098 51581 17794 9347 38277 29830 21383 50314 41867 29324 49808 16020 7573 28056 48540 35997 22693 14246 34729 26282 55213 46766 34223 54707 436 20919 12472 41402 32955 20413 53439 40896 19145 48075 39628 51665 5335 25818 17371 46301 4829 37855 25312 3561 24044 52974 44528 10234 1787 30717 22270 ,1281 21764 13317 50694 42248 33801 54284 7954 28437 19990 11543 48921 40474 32027 52510 6180 26663 18216 47147 38700 12853 4406 33336 24889 16443 53820 45373 36926 11079 2632 31562 23116 52046 43599 17752 9305 38235 29789 50272 41825 15978 7531 36462 28015 48498 2168 22651 14204 43135 34688 55171 46724 8841 394 20877 12430 41361 32914 53397 15514 7067 27550 19103 48034 39587 13740 5293 25776 17329 46260 37813 11966 3519 32449 24002 52933 44486 18639 10192 1745 39122 30675 22229 51159 42712 50653 16865 8418 45795 37348 28902 49385 3055 23538 15091 6644 44021 35575 27128 47611 ,55552 47105 775 21258 12811 4364 41741 33295 24848 53778 45331 19484 11037 2590 39968 31521 52004 5674 26157 17710 9263 38194 29747 50230 3900 24383 15936 7490 44867 36420 10573 2126 31056 22609 14163 51540 43093 34646 55129 8799 352 29282 20836 49766 41319 32872 15472 7025 35955 27509 47992 39545 13698 5251 34182 25735 17288 54665 46218 37771 20371 11924 40855 32408 52891 44444 6561 18597 10150 39081 30634 51117 4787 25270 16823 45754 37307 11460 3013 23496 15049 43980 35533 9686 1239 30169 21722 50653 42206 16359 7912 36842 28395 19949 48879 40432 14585 6138 35068 26622 ,
13568 38658 42498 34051 8204 28688 49171 36884 40724 14877 6430 35361 23074 26914 18467 43557 47397 38950 13103 33587 54070 45623 19776 11330 40260 27973 31813 48456 52296 43849 18003 38486 4192 24676 12389 16229 45159 36712 53355 48748 2418 19062 22902 43385 9091 644 29575 17288 21128 50058 41611 3477 7317 23961 27801 48284 13990 1703 5543 34474 22187 26027 54957 42670 46510 8376 12216 3770 28860 32700 49343 53183 18890 6603 10443 39373 27086 30926 47569 51409 5079 13276 17116 8669 33759 37599 54242 3305 23789 11502 15342 44272 31985 35825 52468 9978 1531 30462 18175 22015 ,5121 25604 54534 13062 46088 33545 54028 20241 11794 32277 19735 11288 52761 40218 31771 30503 50987 38444 25140 16693 4150 37176 24634 16187 45117 36670 2883 23366 43849 35402 43343 9556 1109 30039 21592 50522 9050 42075 603 29533 21086 50016 41569 7782 28265 14455 6008 34938 26491 55421 13949 46975 34432 25985 54915 46468 12681 138 33164 53648 19354 10907 39837 31390 18848 51874 39331 51368 17580 5037 38063 25521 24253 15806 44736 3264 36289 23747 44230 1996 22479 9937 42962 1490 30420 50903 222 29152 20705 49635 8163 41188 28646 49129 6895 27378 14836 47861 6389 35319 ,50945 4615 25098 16651 4109 45582 37135 2841 23324 52255 43808 17961 9514 1067 29997 21550 9008 50481 42034 29491 7740 28223 48707 2377 22860 14413 5966 34896 26449 13907 55380 46933 34390 54874 12639 33122 53606 7276 27759 19312 10865 48242 39795 31349 18806 51832 39289 5502 17538 38022 12175 3728 32658 24211 15764 53141 44695 36248 23705 44188 10401 1954 30884 22437 51368 42921 17074 8627 180 37557 29110 20663 8121 49594 41147 28604 49088 15300 6853 35783 27336 47820 21973 13526 42456 34009 25563 54493 46046 33503 53987 20199 11752 40682 32236 52719 26872 18425 47355 38909 ,9472 1025 38402 29956 21509 50439 41992 24592 16145 7698 45075 36629 48665 2335 22818 14371 5924 43302 34855 26408 55338 46891 561 21044 49975 41528 33081 53564 15681 7234 27717 19270 10823 48201 39754 31307 51790 5460 25943 46427 97 20580 12133 3686 32616 24169 15723 53100 44653 36206 10359 30842 51326 4996 25479 17032 8585 45962 37515 29069 20622 49552 41105 3222 15258 35742 9895 1448 30378 21931 13484 50861 42415 33968 54451 46004 28604 20157 11710 40641 14794 6347 35277 26830 18383 47314 38867 13020 4573 25056 16610 45540 19693 11246 40176 31729 23283 52213 43766 17919 ,
8966 519 29449 21003 49933 41486 7698 28182 15639 7192 36122 27676 19229 48159 39712 13865 5418 34349 25902 54832 46385 12597 55 20538 12091 3644 41022 32575 24128 53058 44611 18764 39248 30801 51284 17496 4954 37980 25437 16990 8543 45921 37474 29027 49510 3180 23663 44147 1912 22396 9853 1406 42879 30336 21889 13443 50820 42373 33926 54409 8079 28562 49046 40599 6811 27295 14752 6305 47778 35235 26789 18342 47272 38825 12978 33462 53945 32194 19651 11204 52677 40135 31688 52171 43724 17877 9430 38361 4067 37093 24550 16103 45034 36587 2799 10740 2293 22776 14330 43260 ,55296 46849 50689 4359 12556 16396 33039 36879 53522 2585 23069 10782 14622 43552 31265 35105 51748 55588 9258 17455 37938 41778 7484 27968 19521 48451 36164 40004 10317 14157 1870 34641 22354 42837 12383 32867 53350 41063 44903 15216 19056 6770 10610 35700 39540 27253 47736 17283 37766 3472 20116 23956 11669 15509 40599 44439 32152 52635 1698 22182 42665 4531 8371 25015 28855 16568 20408 45498 49338 37051 40891 2757 6597 23241 27081 47564 13270 984 4824 29914 33754 21467 25307 50397 54237 41950 45790 7657 11497 28140 31980 48623 52463 18170 5883 9723 34813 38653 26366 30206 ,9217 42242 29700 7949 28432 19985 48915 7443 40469 27926 48409 6175 26658 14116 47142 34599 55082 811 21295 12848 4401 33331 24884 12342 53815 45368 32825 53308 11074 31557 52041 39498 5710 26194 17747 9300 46677 38230 29783 17241 50267 37724 3937 24420 15973 36456 23914 44397 2163 31093 22646 51576 43129 34682 55166 42623 8836 389 29319 20872 49802 8330 41355 49296 7062 35992 27545 48028 13735 5288 34218 25771 54701 13229 46255 11961 32444 52928 18634 10187 39117 30670 18128 51154 38611 16860 4317 37343 24801 11497 3050 23533 15086 44016 2544 35569 23027 43510 1276 21759 ,770 21253 12806 41736 33289 24843 53773 45326 19479 39962 31516 51999 5669 26152 17705 46635 38189 29742 50225 3895 24378 15931 44862 36415 19015 10568 2121 31051 22604 51535 43088 55124 8794 347 29277 20830 49761 3430 15467 7020 44397 35950 27503 47987 1657 22140 13693 5246 34176 25729 54660 46213 28813 20366 11919 40849 32402 52886 6556 27039 18592 10145 47522 39075 30629 51112 4782 33712 25265 16818 54195 45748 37302 11455 3008 31938 23491 15044 52421 43975 35528 9681 1234 30164 21717 50648 42201 16354 7907 36837 28390 19943 48874 40427 14580 6133 35063 26616 55547 47100 ,
55041 46594 38147 12300 3853 32783 24336 53267 44820 11032 18973 10526 39456 31009 22563 51493 43046 17199 8752 37682 29236 49719 3389 23872 15425 44355 35909 27462 47945 1615 22098 13651 42582 34135 54618 46171 8288 41314 28771 20324 49255 40808 52844 6514 26997 18550 47481 39034 13187 4740 46213 33670 25223 54154 45707 19860 11413 2966 31896 23449 52380 43933 18086 9639 38569 30122 50606 4276 24759 16312 7865 45242 36795 28349 48832 2502 22985 14538 43468 35022 55505 9175 728 29658 21211 12764 50141 41695 33248 53731 7401 27884 19437 48368 39921 14074 5627 34557 26110 17663 ,17157 50183 37641 15890 3347 36373 23830 15383 44314 35867 2079 10020 1573 22056 13610 42540 305 20789 8246 41272 28729 20283 49213 40766 6978 14919 6472 26956 18509 47439 38992 5204 25688 13145 46171 33629 25182 54112 45665 11877 32361 19818 11371 40302 31855 52338 43891 10103 30587 18044 51070 38528 50564 16776 4234 37260 24717 16270 45201 36754 15003 2460 35486 22943 43427 1192 21676 9133 686 42159 29616 21169 50100 41653 19902 7359 40385 27842 48326 6091 26575 14032 5585 47058 34515 26069 54999 46552 12258 45284 32742 53225 10990 31474 18931 10484 51957 39415 30968 51451 ,8710 12550 264 29194 33034 20747 49677 53517 41230 45070 6937 27420 47903 51743 13610 17450 5163 34093 37933 25646 29486 54576 46129 49969 11836 32319 52802 1865 22349 10062 42832 30545 51028 54868 4698 8538 16735 37218 2924 6764 23408 27248 14961 47731 35444 9597 13437 1150 30081 33921 21634 42117 7823 11663 28307 32147 48790 52630 40343 14496 18336 6050 34980 38820 26533 55463 47016 12723 16563 33206 37046 53689 2752 19396 23236 10949 14789 39879 43719 31432 51915 17622 21462 38105 41945 3811 7651 24295 28135 15848 19688 44778 48618 36331 40171 2037 22521 26361 43004 46844 ,17408 50434 37891 4104 24587 16140 36623 10777 2330 31260 22813 14366 43296 34849 22307 55333 42790 9003 556 21039 49969 41522 15676 7229 36159 27712 19265 48195 6723 39749 27206 47689 13902 5455 34385 25938 46422 91 20575 12128 3681 41058 32611 24164 53095 44648 52588 18801 10354 39284 30837 51321 4990 25474 17027 8580 45957 37510 29063 49547 37004 3217 23700 15253 44183 35736 9890 1443 30373 21926 50856 42409 33962 54446 8116 28599 20152 49082 40635 6342 35272 26825 47308 38862 978 13015 4568 33498 25051 53981 12509 45535 11241 31724 52208 5877 17914 9467 38397 29950 ,
8961 29444 49928 3597 15634 7187 36117 27670 19223 48154 39707 1824 13860 34343 54827 8497 50 28980 20533 12086 41016 32569 53053 44606 18759 39242 13396 4949 33879 25432 16985 54362 45915 37469 29022 49505 11622 3175 32105 23658 44142 18295 9848 1401 38778 30331 21884 50815 42368 16521 8074 37004 28557 49041 2711 23194 14747 6300 43677 35230 26783 47267 937 21420 12973 4526 41903 33456 25010 53940 7610 28093 19646 48576 40129 31683 52166 5836 26319 17872 9425 46802 38356 29909 50392 4062 32992 24545 53475 45029 36582 10735 2288 31218 22771 14324 51702 43255 34808 55291 ,54785 514 20997 8455 8 41481 28938 20491 12044 49422 40975 32528 53011 6681 27164 47648 5413 25896 13354 4907 46380 33837 25390 16943 54321 45874 37427 3639 24123 11580 32063 52547 10312 30796 18253 9806 51279 1359 38736 30289 21843 50773 42326 29022 16479 36962 15211 2669 35695 23152 14705 43635 35189 26742 47225 895 21378 54404 41862 20110 7568 40594 28051 19604 48535 40088 52124 5794 26277 46761 12467 4020 45493 32950 24503 53434 44987 11199 19140 10693 2246 31176 22730 51660 17366 37849 29403 49886 16098 3556 24039 15592 7145 36076 27629 48112 1782 22265 42749 34302 ,13312 4865 46338 33796 25349 54279 45832 24081 11538 44564 32022 52505 18717 10270 39201 30754 18211 9764 51237 38695 30248 50731 49463 3133 23616 15170 2627 44100 35653 23110 14663 43594 35147 55630 41820 8032 28516 20069 7526 48999 40552 28009 19563 48493 40046 6258 14199 12931 4484 33415 24968 12425 53898 45451 32909 24462 53392 44945 11157 31641 19098 52124 39582 17830 9384 38314 29867 17324 50350 37808 49844 16057 3514 36540 23997 44481 14283 1740 43213 34766 22223 55249 42707 8919 54743 472 20956 8413 41439 28896 20450 49380 19182 6639 39665 27123 47606 13818 5371 25855 ,47872 16902 37385 54545 3091 23575 15128 44058 35611 11804 32288 52771 1317 21801 42284 38961 16437 7990 36921 28474 20027 48957 40510 37187 6217 26700 47183 853 21336 12890 4443 33373 24926 53856 45409 42086 11116 31599 7792 52082 5752 26236 17789 9342 46719 38272 29825 50308 3978 16015 36498 12691 33175 10651 2204 31135 22688 14241 51618 43171 34724 55208 8877 431 29361 20914 41397 17590 38074 15550 7104 36034 27587 48070 39623 24263 13777 5330 34260 25813 2006 46296 22489 42973 12003 40933 32486 8679 52969 44522 29162 49646 6639 18676 10229 39159 30712 6905 51195 27388 ,
